(1,87): [144 144] (em=4, csc=[128 128])
(1,88): [144 143] (em=10, csc=[128 125])
(1,89): [144 144] (em=4, csc=[128 128])
(1,90): [144 143] (em=9, csc=[128 125])
(1,91): [144 144] (em=4, csc=[128 128])
(1,92): [144 143] (em=10, csc=[128 125])
(1,93): [144 144] (em=4, csc=[128 128])
(1,94): [144 143] (em=10, csc=[128 125])
(1,95): [144 144] (em=4, csc=[128 128])
(1,96): [144 143] (em=10, csc=[128 125])
(1,97): [144 144] (em=4, csc=[128 128])
(1,98): [144 143] (em=10, csc=[128 125])
(1,99): [144 144] (em=4, csc=[128 128])
(1,100): [144 143] (em=10, csc=[128 125])
(1,101): [144 144] (em=4, csc=[128 128])
(1,102): [144 143] (em=10, csc=[128 125])
(1,103): [144 144] (em=4, csc=[128 128])
(1,104): [144 143] (em=10, csc=[128 125])
(1,105): [144 144] (em=4, csc=[128 128])
(1,106): [144 143] (em=10, csc=[128 125])
(1,107): [144 144] (em=4, csc=[128 128])
(1,108): [144 143] (em=10, csc=[128 125])
(1,109): [144 144] (em=4, csc=[128 128])
(1,110): [144 143] (em=10, csc=[128 125])
(1,111): [144 144] (em=4, csc=[128 128])
(1,112): [144 143] (em=10, csc=[128 125])
(1,113): [144 144] (em=4, csc=[128 128])
(1,114): [144 143] (em=10, csc=[128 125])
(1,115): [144 144] (em=4, csc=[128 128])
(1,116): [144 143] (em=10, csc=[128 125])
(1,117): [144 144] (em=4, csc=[128 128])
(1,118): [144 143] (em=10, csc=[128 125])
(1,119): [144 144] (em=4, csc=[128 128])
(1,120): [144 143] (em=10, csc=[128 125])
(1,121): [144 144] (em=4, csc=[128 128])
(1,122): [144 143] (em=10, csc=[128 125])
(1,123): [144 144] (em=4, csc=[128 128])
(1,124): [144 143] (em=7, csc=[128 125])
(1,125): [144 144] (em=2, csc=[128 128])
(1,126): [128 128] (em=98, csc=[128 128])
(1,127): [128 128] (em=95, csc=[122 128])
(2,0): [128 128] (em=66, csc=[137 116])
(2,1): [128 128] (em=91, csc=[128 125])
(2,2): [144 144] (em=8, csc=[128 128])
(2,3): [144 144] (em=0, csc=[128 128])
(2,4): [144 144] (em=0, csc=[128 128])
(2,5): [144 144] (em=0, csc=[128 128])
(2,6): [144 144] (em=0, csc=[128 128])
(2,7): [144 144] (em=0, csc=[128 128])
(2,8): [144 144] (em=0, csc=[128 128])
(2,9): [144 144] (em=0, csc=[128 128])
(2,10): [144 144] (em=0, csc=[128 128])
(2,11): [144 144] (em=0, csc=[128 128])
(2,12): [144 144] (em=0, csc=[128 128])
(2,13): [144 144] (em=0, csc=[128 128])
(2,14): [144 144] (em=0, csc=[128 128])
(2,15): [144 144] (em=0, csc=[128 128])
(2,16): [144 144] (em=0, csc=[128 128])
(2,17): [144 144] (em=0, csc=[128 128])
(2,18): [144 144] (em=0, csc=[128 128])
(2,19): [144 144] (em=0, csc=[128 128])
(2,20): [144 144] (em=0, csc=[128 128])
(2,21): [144 144] (em=0, csc=[128 128])
(2,22): [144 144] (em=0, csc=[128 128])
(2,23): [144 144] (em=0, csc=[128 128])
(2,24): [144 144] (em=0, csc=[128 128])
(2,25): [144 144] (em=0, csc=[128 128])
(2,26): [144 144] (em=0, csc=[128 128])
(2,27): [144 144] (em=0, csc=[128 128])
(2,28): [144 144] (em=0, csc=[128 128])
(2,29): [144 144] (em=0, csc=[128 128])
(2,30): [144 144] (em=0, csc=[128 128])
(2,31): [144 144] (em=0, csc=[128 128])
(2,32): [144 144] (em=0, csc=[128 128])
(2,33): [144 144] (em=0, csc=[128 128])
(2,34): [144 144] (em=0, csc=[128 128])
(2,35): [144 144] (em=0, csc=[128 128])
(2,36): [144 144] (em=0, csc=[128 128])
(2,37): [144 144] (em=0, csc=[128 128])
(2,38): [144 144] (em=0, csc=[128 128])
(2,39): [144 144] (em=0, csc=[128 128])
(2,40): [144 144] (em=0, csc=[128 128])
(2,41): [144 144] (em=0, csc=[128 128])
(2,42): [144 144] (em=0, csc=[128 128])
(2,43): [144 144] (em=0, csc=[128 128])
(2,44): [144 144] (em=0, csc=[128 128])
(2,45): [144 144] (em=0, csc=[128 128])
(2,46): [144 144] (em=0, csc=[128 128])
(2,47): [144 144] (em=0, csc=[128 128])
(2,48): [144 144] (em=0, csc=[128 128])
(2,49): [144 144] (em=0, csc=[128 128])
(2,50): [144 144] (em=0, csc=[128 128])
(2,51): [144 144] (em=0, csc=[128 128])
(2,52): [144 144] (em=0, csc=[128 128])
(2,53): [144 144] (em=0, csc=[128 128])
(2,54): [144 144] (em=0, csc=[128 128])
(2,55): [144 144] (em=0, csc=[128 128])
(2,56): [144 144] (em=0, csc=[128 128])
(2,57): [144 144] (em=0, csc=[128 128])
(2,58): [144 144] (em=0, csc=[128 128])
(2,59): [144 144] (em=0, csc=[128 128])
(2,60): [144 144] (em=0, csc=[128 128])
(2,61): [144 144] (em=0, csc=[128 128])
(2,62): [144 144] (em=0, csc=[128 128])
(2,63): [144 144] (em=0, csc=[128 128])
(2,64): [144 144] (em=0, csc=[128 128])
(2,65): [144 144] (em=0, csc=[128 128])
(2,66): [144 144] (em=0, csc=[128 128])
(2,67): [144 144] (em=0, csc=[128 128])
(2,68): [144 144] (em=0, csc=[128 128])
(2,69): [144 144] (em=0, csc=[128 128])
(2,70): [144 144] (em=0, csc=[128 128])
(2,71): [144 144] (em=0, csc=[128 128])
(2,72): [144 144] (em=0, csc=[128 128])
(2,73): [144 144] (em=0, csc=[128 128])
(2,74): [144 144] (em=0, csc=[128 128])
(2,75): [144 144] (em=0, csc=[128 128])
(2,76): [144 144] (em=0, csc=[128 128])
(2,77): [144 144] (em=0, csc=[128 128])
(2,78): [144 144] (em=0, csc=[128 128])
(2,79): [144 144] (em=0, csc=[128 128])
(2,80): [144 144] (em=0, csc=[128 128])
(2,81): [144 144] (em=0, csc=[128 128])
(2,82): [144 144] (em=0, csc=[128 128])
(2,83): [144 144] (em=0, csc=[128 128])
(2,84): [144 144] (em=0, csc=[128 128])
(2,85): [144 144] (em=0, csc=[128 128])
(2,86): [144 144] (em=0, csc=[128 128])
(2,87): [144 144] (em=0, csc=[128 128])
(2,88): [144 144] (em=0, csc=[128 128])
(2,89): [144 144] (em=0, csc=[128 128])
(2,90): [144 144] (em=0, csc=[128 128])
(2,91): [144 144] (em=0, csc=[128 128])
(2,92): [144 144] (em=0, csc=[128 128])
(2,93): [144 144] (em=0, csc=[128 128])
(2,94): [144 144] (em=0, csc=[128 128])
(2,95): [144 144] (em=0, csc=[128 128])
(2,96): [144 144] (em=0, csc=[128 128])
(2,97): [144 144] (em=0, csc=[128 128])
(2,98): [144 144] (em=0, csc=[128 128])
(2,99): [144 144] (em=0, csc=[128 128])
(2,100): [144 144] (em=0, csc=[128 128])
(2,101): [144 144] (em=0, csc=[128 128])
(2,102): [144 144] (em=0, csc=[128 128])
(2,103): [144 144] (em=0, csc=[128 128])
(2,104): [144 144] (em=0, csc=[128 128])
(2,105): [144 144] (em=0, csc=[128 128])
(2,106): [144 144] (em=0, csc=[128 128])
(2,107): [144 144] (em=0, csc=[128 128])
(2,108): [144 144] (em=0, csc=[128 128])
(2,109): [144 144] (em=0, csc=[128 128])
(2,110): [144 144] (em=0, csc=[128 128])
(2,111): [144 144] (em=0, csc=[128 128])
(2,112): [144 144] (em=0, csc=[128 128])
(2,113): [144 144] (em=0, csc=[128 128])
(2,114): [144 144] (em=0, csc=[128 128])
(2,115): [144 144] (em=0, csc=[128 128])
(2,116): [144 144] (em=0, csc=[128 128])
(2,117): [144 144] (em=0, csc=[128 128])
(2,118): [144 144] (em=0, csc=[128 128])
(2,119): [144 144] (em=0, csc=[128 128])
(2,120): [144 144] (em=0, csc=[128 128])
(2,121): [144 144] (em=0, csc=[128 128])
(2,122): [144 144] (em=0, csc=[128 128])
(2,123): [144 144] (em=0, csc=[128 128])
(2,124): [144 144] (em=0, csc=[128 128])
(2,125): [144 144] (em=0, csc=[128 128])
(2,126): [128 128] (em=94, csc=[128 128])
(2,127): [128 128] (em=93, csc=[122 128])
(3,0): [128 128] (em=89, csc=[129 122])
(3,1): [128 128] (em=94, csc=[128 128])
(3,2): [144 144] (em=9, csc=[128 128])
(3,3): [144 144] (em=0, csc=[128 128])
(3,4): [144 144] (em=0, csc=[128 128])
(3,5): [144 144] (em=0, csc=[128 128])
(3,6): [144 144] (em=0, csc=[128 128])
(3,7): [144 144] (em=0, csc=[128 128])
(3,8): [144 144] (em=0, csc=[128 128])
(3,9): [144 144] (em=0, csc=[128 128])
(3,10): [144 144] (em=0, csc=[128 128])
(3,11): [144 144] (em=0, csc=[128 128])
(3,12): [144 144] (em=0, csc=[128 128])
(3,13): [144 144] (em=0, csc=[128 128])
(3,14): [144 144] (em=0, csc=[128 128])
(3,15): [144 144] (em=0, csc=[128 128])
(3,16): [144 144] (em=0, csc=[128 128])
(3,17): [144 144] (em=0, csc=[128 128])
(3,18): [144 144] (em=0, csc=[128 128])
(3,19): [144 144] (em=0, csc=[128 128])
(3,20): [144 144] (em=0, csc=[128 128])
(3,21): [144 144] (em=0, csc=[128 128])
(3,22): [144 144] (em=0, csc=[128 128])
(3,23): [144 144] (em=0, csc=[128 128])
(3,24): [144 144] (em=0, csc=[128 128])
(3,25): [144 144] (em=0, csc=[128 128])
(3,26): [144 144] (em=0, csc=[128 128])
(3,27): [144 144] (em=0, csc=[128 128])
(3,28): [144 144] (em=0, csc=[128 128])
(3,29): [144 144] (em=0, csc=[128 128])
(3,30): [144 144] (em=0, csc=[128 128])
(3,31): [144 144] (em=0, csc=[128 128])
(3,32): [144 144] (em=0, csc=[128 128])
(3,33): [144 144] (em=0, csc=[128 128])
(3,34): [144 144] (em=0, csc=[128 128])
(3,35): [144 144] (em=0, csc=[128 128])
(3,36): [144 144] (em=0, csc=[128 128])
(3,37): [144 144] (em=0, csc=[128 128])
(3,38): [144 144] (em=0, csc=[128 128])
(3,39): [144 144] (em=0, csc=[128 128])
(3,40): [144 144] (em=0, csc=[128 128])
(3,41): [144 144] (em=0, csc=[128 128])
(3,42): [144 144] (em=0, csc=[128 128])
(3,43): [144 144] (em=0, csc=[128 128])
(3,44): [144 144] (em=0, csc=[128 128])
(3,45): [144 144] (em=0, csc=[128 128])
(3,46): [144 144] (em=0, csc=[128 128])
(3,47): [144 144] (em=0, csc=[128 128])
(3,48): [144 144] (em=0, csc=[128 128])
(3,49): [144 144] (em=0, csc=[128 128])
(3,50): [144 144] (em=0, csc=[128 128])
(3,51): [144 144] (em=0, csc=[128 128])
(3,52): [144 144] (em=0, csc=[128 128])
