(0,0): 118-143-206
(0,1): 118-131-227
(0,2): 116-137-217
(0,3): 122-129-229
(0,4): 116-137-217
(0,5): 122-129-229
(0,6): 116-137-217
(0,7): 122-129-229
(0,8): 116-137-217
(0,9): 122-129-229
(0,10): 116-137-217
(0,11): 122-129-229
(0,12): 116-137-217
(0,13): 122-129-229
(0,14): 116-137-217
(0,15): 122-129-229
(0,16): 116-137-217
(0,17): 122-129-229
(0,18): 116-137-217
(0,19): 122-129-229
(0,20): 116-137-217
(0,21): 122-129-229
(0,22): 116-137-217
(0,23): 122-129-229
(0,24): 116-137-217
(0,25): 122-129-229
(0,26): 116-137-217
(0,27): 122-129-229
(0,28): 116-137-217
(0,29): 122-129-229
(0,30): 116-137-217
(0,31): 122-129-229
(0,32): 116-137-217
(0,33): 122-129-229
(0,34): 116-137-217
(0,35): 122-129-229
(0,36): 116-137-217
(0,37): 122-129-229
(0,38): 116-137-217
(0,39): 122-129-229
(0,40): 116-137-217
(0,41): 122-129-229
(0,42): 116-137-217
(0,43): 122-129-229
(0,44): 116-137-217
(0,45): 122-129-229
(0,46): 116-137-217
(0,47): 122-129-229
(0,48): 116-137-217
(0,49): 122-129-229
(0,50): 116-137-217
(0,51): 122-129-229
(0,52): 116-137-217
(0,53): 122-129-229
(0,54): 116-137-217
(0,55): 122-129-229
(0,56): 116-137-217
(0,57): 122-129-229
(0,58): 116-137-217
(0,59): 122-129-229
(0,60): 116-137-217
(0,61): 122-129-229
(0,62): 116-137-217
(0,63): 122-129-229
(0,64): 116-137-217
(0,65): 122-129-229
(0,66): 116-137-217
(0,67): 122-129-229
(0,68): 116-137-217
(0,69): 122-129-229
(0,70): 116-137-217
(0,71): 122-129-229
(0,72): 116-137-217
(0,73): 122-129-229
(0,74): 116-137-217
(0,75): 122-129-229
(0,76): 116-137-217
(0,77): 122-129-229
(0,78): 116-137-217
(0,79): 122-129-229
(0,80): 116-137-217
(0,81): 121-130-229
(0,82): 116-137-217
(0,83): 122-129-229
(0,84): 116-137-217
(0,85): 122-129-229
(0,86): 116-137-217
(0,87): 122-129-229
(0,88): 116-137-217
(0,89): 122-129-229
(0,90): 116-137-217
(0,91): 122-129-229
(0,92): 116-137-217
(0,93): 122-129-229
(0,94): 116-137-217
(0,95): 122-129-229
(0,96): 116-137-217
(0,97): 122-129-229
(0,98): 116-137-217
(0,99): 122-129-229
(0,100): 116-137-217
(0,101): 122-129-229
(0,102): 116-137-217
(0,103): 122-129-229
(0,104): 116-137-217
(0,105): 122-129-229
(0,106): 116-137-217
(0,107): 122-129-229
(0,108): 116-137-217
(0,109): 122-129-229
(0,110): 116-137-217
(0,111): 122-129-229
(0,112): 116-137-217
(0,113): 122-129-229
(0,114): 116-137-217
(0,115): 122-129-229
(0,116): 116-137-217
(0,117): 122-129-229
(0,118): 116-137-217
(0,119): 122-129-229
(0,120): 116-137-217
(0,121): 122-129-229
(0,122): 116-137-217
(0,123): 122-129-229
(0,124): 116-137-217
(0,125): 122-129-229
(0,126): 122-129-229
(0,127): 126-126-231
(1,0): 118-131-227
(1,1): 128-128-233
(1,2): 125-128-232
(1,3): 128-128-233
(1,4): 125-128-232
(1,5): 128-128-233
(1,6): 125-128-232
(1,7): 128-128-233
(1,8): 125-128-232
(1,9): 128-128-233
(1,10): 125-128-232
(1,11): 128-128-233
(1,12): 125-128-232
(1,13): 128-128-233
(1,14): 125-128-232
(1,15): 128-128-233
(1,16): 125-128-232
(1,17): 128-128-233
(1,18): 125-128-232
(1,19): 128-128-233
(1,20): 125-128-232
(1,21): 128-128-233
(1,22): 125-128-232
(1,23): 128-128-233
(1,24): 125-128-232
(1,25): 128-128-233
(1,26): 125-128-232
(1,27): 128-128-233
(1,28): 125-128-232
(1,29): 128-128-233
(1,30): 125-128-232
(1,31): 128-128-233
(1,32): 125-128-232
(1,33): 128-128-233
(1,34): 125-128-232
(1,35): 128-128-233
(1,36): 125-128-232
(1,37): 128-128-233
(1,38): 125-128-232
(1,39): 128-128-233
(1,40): 125-128-232
(1,41): 128-128-233
(1,42): 125-128-232
(1,43): 128-128-233
(1,44): 125-128-232
(1,45): 128-128-233
(1,46): 125-128-232
(1,47): 128-128-233
(1,48): 125-128-232
(1,49): 128-128-233
(1,50): 125-128-232
(1,51): 128-128-233
(1,52): 125-128-232
(1,53): 128-128-233
(1,54): 125-128-232
(1,55): 128-128-233
(1,56): 125-128-232
(1,57): 128-128-233
(1,58): 125-128-232
(1,59): 128-128-233
(1,60): 125-128-232
(1,61): 128-128-233
(1,62): 125-128-232
(1,63): 128-128-233
(1,64): 125-128-232
(1,65): 128-128-233
(1,66): 125-128-232
(1,67): 128-128-233
(1,68): 125-128-232
(1,69): 128-128-233
(1,70): 125-128-232
(1,71): 128-128-233
(1,72): 125-128-232
(1,73): 128-128-233
(1,74): 125-128-232
(1,75): 128-128-233
(1,76): 125-128-232
(1,77): 128-128-233
(1,78): 125-128-232
(1,79): 128-128-233
(1,80): 125-128-232
(1,81): 128-128-233
(1,82): 125-128-231
(1,83): 128-128-233
(1,84): 125-128-232
(1,85): 128-128-233
(1,86): 125-128-232
(1,87): 128-128-233
(1,88): 125-128-232
(1,89): 128-128-233
(1,90): 125-128-231
(1,91): 128-128-233
(1,92): 125-128-232
(1,93): 128-128-233
(1,94): 125-128-232
(1,95): 128-128-233
(1,96): 125-128-232
(1,97): 128-128-233
(1,98): 125-128-232
(1,99): 128-128-233
(1,100): 125-128-232
(1,101): 128-128-233
(1,102): 125-128-232
(1,103): 128-128-233
(1,104): 125-128-232
(1,105): 128-128-233
(1,106): 125-128-232
(1,107): 128-128-233
(1,108): 125-128-232
(1,109): 128-128-233
(1,110): 125-128-232
(1,111): 128-128-233
(1,112): 125-128-232
(1,113): 128-128-233
(1,114): 125-128-232
(1,115): 128-128-233
(1,116): 125-128-232
(1,117): 128-128-233
(1,118): 125-128-232
(1,119): 128-128-233
(1,120): 125-128-232
(1,121): 128-128-233
(1,122): 125-128-232
(1,123): 128-128-233
(1,124): 125-128-232
(1,125): 128-128-233
(1,126): 128-128-233
(1,127): 128-122-232
