128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
128	0.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
630	502.0
832	704.0
128	0.0
128	0.0
128	0.0
128	0.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
832	704.0
